candidate_id,dataset_version,label_version,label_status,is_suitable,candidate_origin,source_dataset,district_id,district_name,zone_id,population_density,num_households,nse_ab_pct,nse_c_pct,nse_de_pct,urbanization_rate,dist_nearest_road_m,walkability_score,poi_commercial_500m,poi_educational_500m,poi_parks_500m,land_use_encoded,area_m2,dist_nearest_recycling_m,recycling_density_1km,waste_per_capita_kg,coverage_gap_index,accessibility_composite,nse_high_ratio,recycling_deficit,is_optimal,suitability_score,evidence_summary,label_reason,review_notes
ECO-SIM-V03-0795,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,8,San Borja,794,10984.4,962,0.5754,0.2962,0.1283,0.8471,24.1,0.9576,22,3,0,3,139.0,504.0,4,0.721,0.7899,0.9425,0.5754,1,1,0.9669,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0796,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,8,San Borja,795,8701.1,896,0.68,0.2226,0.0974,0.8354,67.7,0.6549,22,1,0,2,234.8,306.9,3,1.006,0.1895,0.7027,0.68,0,0,0.8773,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0797,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,8,San Borja,796,9661.9,1051,0.95,0.3388,0.0,0.827,9.6,0.6732,20,2,0,0,421.3,336.8,0,0.6,0.1322,0.7912,0.95,0,1,0.9556,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0798,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,8,San Borja,797,9840.0,867,0.6086,0.332,0.0595,0.9853,27.8,0.7127,16,1,0,1,566.0,150.8,0,0.629,0.1118,0.7905,0.6086,0,0,0.918,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0799,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,8,San Borja,798,8482.2,842,0.7997,0.4668,0.0,0.8872,6.2,0.9,14,4,0,1,126.9,402.2,1,0.553,0.014,0.9318,0.7997,0,0,0.9325,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0800,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,8,San Borja,799,6340.3,597,0.4985,0.2596,0.2419,0.9881,103.7,0.8508,21,3,1,0,447.0,134.6,1,0.495,0.0507,0.7722,0.4985,0,0,0.847,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0801,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,800,19606.2,1638,0.1757,0.3225,0.5017,0.8618,4.8,0.7836,5,2,1,1,90.3,53.0,1,0.973,0.1384,0.8638,0.1757,0,0,0.8928,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0802,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,801,17489.9,1900,0.2273,0.4076,0.3652,0.8245,17.0,0.4953,3,5,1,0,331.8,402.2,1,0.477,0.2493,0.6745,0.2273,0,0,0.9521,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0803,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,802,23018.8,1909,0.1454,0.3888,0.4658,0.9267,22.3,0.9459,5,1,1,0,157.8,79.1,2,0.55,0.23,0.9378,0.1454,0,0,0.9257,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0804,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,803,20239.4,1939,0.3737,0.2085,0.4178,0.8144,1.3,0.3706,6,6,0,1,370.8,70.4,0,0.574,0.2982,0.6206,0.3737,0,0,0.9543,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0805,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,804,20230.6,1804,0.3806,0.3401,0.2793,0.8682,69.9,0.5267,5,5,1,1,360.9,639.1,1,0.774,0.8874,0.6228,0.3806,1,1,0.9771,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0806,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,805,21706.8,1879,0.296,0.4198,0.2843,0.8559,18.4,0.3689,3,5,0,3,152.2,318.7,0,0.612,0.0702,0.5967,0.296,0,0,0.9427,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0807,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,806,22172.3,2246,0.3441,0.3722,0.2837,0.862,26.9,0.6691,2,4,2,0,47.4,283.3,0,0.697,0.2032,0.7656,0.3441,0,1,0.986,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0808,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,807,22024.3,2395,0.3876,0.3876,0.2248,0.886,32.5,0.7948,6,4,1,2,200.8,113.0,0,0.668,0.2485,0.8335,0.3876,0,1,0.9762,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0809,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,808,27736.4,2759,0.3101,0.2899,0.4,0.914,57.3,0.8417,4,1,1,3,76.7,476.5,0,0.65,0.1923,0.8287,0.3101,0,1,0.9749,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0810,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,809,24185.9,2728,0.4394,0.3705,0.1901,0.7843,12.9,0.8646,4,2,1,0,260.6,305.9,1,0.666,0.1445,0.9015,0.4394,0,1,0.9747,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0811,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,810,28955.8,3379,0.1976,0.3423,0.4601,0.8192,55.7,0.7727,9,5,3,0,199.3,311.0,0,0.804,0.1856,0.7893,0.1976,0,1,0.9774,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0812,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,811,20551.3,2307,0.2651,0.3337,0.4011,0.9355,13.5,0.7777,4,4,0,1,152.9,96.8,1,0.504,0.0077,0.8485,0.2651,0,0,0.9403,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0813,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,812,24586.3,2907,0.2532,0.2957,0.4511,0.9679,40.3,0.8671,6,3,0,3,86.8,1363.8,0,0.628,0.6798,0.8665,0.2532,1,1,0.985,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0814,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,813,20734.7,2429,0.3647,0.4232,0.2121,0.7607,2.2,0.3386,6,3,1,0,632.3,475.8,0,0.468,0.0473,0.6002,0.3647,0,0,0.9265,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0815,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,814,20148.3,2282,0.1566,0.3776,0.4658,0.7676,54.5,0.4176,7,2,0,0,170.2,98.0,0,0.684,0.124,0.5779,0.1566,0,0,0.9333,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0816,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,815,29080.3,2666,0.4448,0.3696,0.1856,0.9741,21.0,0.8285,8,4,1,1,1607.9,223.7,1,0.621,0.2679,0.8691,0.4448,0,1,0.976,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0817,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,816,19465.1,1692,0.3562,0.5141,0.1298,0.7855,5.6,0.651,8,3,0,2,251.6,879.5,2,0.81,0.8237,0.7832,0.3562,1,0,0.9338,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0818,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,817,14635.3,1596,0.475,0.3879,0.1371,0.985,112.5,0.4503,1,6,2,0,324.2,927.4,0,0.649,0.951,0.5201,0.475,1,1,0.9765,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0819,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,818,19663.8,2238,0.2959,0.446,0.258,0.9488,28.7,0.4967,3,2,1,0,252.5,280.5,2,0.583,0.2331,0.6598,0.2959,0,0,0.9049,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0820,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,819,15372.5,1735,0.245,0.3718,0.3832,0.779,16.4,0.8572,12,4,2,0,321.6,1430.4,0,0.613,0.5083,0.8925,0.245,1,1,0.962,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0821,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,820,18860.6,1994,0.3657,0.3217,0.3125,0.7746,16.7,0.8118,9,1,1,3,586.5,363.8,1,0.909,0.1594,0.8649,0.3657,0,0,0.9299,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0822,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,821,19166.4,2169,0.4031,0.2653,0.3317,0.9846,8.9,0.8855,7,5,1,1,591.9,210.9,0,0.414,0.113,0.9194,0.4031,0,0,0.9468,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0823,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,822,22116.4,2394,0.2286,0.3693,0.4021,0.8112,14.4,0.8463,4,1,3,0,59.5,91.5,0,0.556,0.1292,0.8886,0.2286,0,0,0.944,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0824,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,823,15236.3,1624,0.1002,0.1369,0.7628,0.8793,14.9,0.6022,5,3,0,2,485.1,250.6,1,0.655,0.1977,0.7414,0.1002,0,0,0.9326,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0825,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,824,25946.6,2124,0.1174,0.3718,0.5108,0.8067,1.9,0.6178,9,4,1,1,364.2,1150.5,0,0.555,0.6144,0.7681,0.1174,1,1,0.9871,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0826,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,825,15810.0,1556,0.3261,0.3752,0.2986,0.8942,33.7,0.6246,5,2,0,3,251.8,944.7,0,0.724,0.7406,0.7298,0.3261,1,1,0.9651,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0827,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,9,Surquillo,826,21578.4,1755,0.454,0.3326,0.2134,0.9516,1.0,0.8147,8,2,4,0,963.0,920.0,0,0.642,0.958,0.8875,0.454,1,1,0.9846,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
