zone_id,district_id,district_name,population_density,num_households,nse_ab_pct,nse_c_pct,nse_de_pct,urbanization_rate,dist_nearest_road_m,walkability_score,poi_commercial_500m,poi_educational_500m,poi_parks_500m,land_use_encoded,area_m2,dist_nearest_recycling_m,recycling_density_1km,waste_per_capita_kg,coverage_gap_index,accessibility_composite,nse_high_ratio,recycling_deficit,is_optimal,suitability_score
1714,9,Surquillo,21417.5,2031,0.3544,0.3775,0.2681,0.8343,6.2,0.9325,9,1,1,0,313.5,657.9,1,0.467,0.8687,0.9512,0.3544,1,0,0.8403
1715,9,Surquillo,21877.1,2165,0.3154,0.4207,0.2639,0.9781,68.0,0.5303,1,1,2,1,47.5,73.6,1,0.784,0.019,0.6275,0.3154,0,0,0.7026
1716,9,Surquillo,25636.0,2706,0.2537,0.2125,0.5338,0.9817,63.3,0.6713,4,4,0,1,1569.8,10.0,0,0.686,0.1138,0.7184,0.2537,0,1,0.5392
1717,9,Surquillo,20643.3,1745,0.1449,0.4438,0.4113,0.9007,2.2,0.8577,9,3,0,0,89.4,251.4,0,0.918,0.1645,0.9116,0.1449,0,1,0.7326
1718,9,Surquillo,18780.3,1943,0.1498,0.2442,0.606,0.8859,48.8,0.9091,3,6,1,1,114.9,928.1,0,0.761,0.8861,0.8804,0.1498,1,1,0.7538
1719,9,Surquillo,20202.4,2273,0.4313,0.4196,0.1491,0.9748,26.7,0.6097,6,3,2,2,613.8,447.7,0,0.808,0.1034,0.7302,0.4313,0,0,0.6449
1720,9,Surquillo,23211.2,2701,0.4699,0.3026,0.2275,0.9367,14.4,0.6509,5,4,0,1,248.6,202.1,0,0.563,0.2724,0.7713,0.4699,0,1,0.7759
1721,9,Surquillo,16153.8,1873,0.313,0.2861,0.401,0.7785,18.3,0.7395,5,2,0,0,132.4,408.3,0,0.687,0.0525,0.8194,0.313,0,1,0.7433
1722,9,Surquillo,25951.1,2614,0.1226,0.4918,0.3856,0.98,73.2,0.9405,8,3,1,1,168.1,550.1,1,0.361,0.8971,0.8668,0.1226,1,1,0.797
1723,9,Surquillo,22064.8,2558,0.2228,0.342,0.4352,0.9238,35.0,0.6525,9,1,2,2,121.0,286.3,0,0.733,0.2481,0.7448,0.2228,0,0,0.7005
1724,9,Surquillo,23429.6,2378,0.2178,0.2275,0.5547,0.9274,14.5,0.8086,8,2,1,0,129.0,540.5,0,0.833,0.9588,0.8659,0.2178,1,1,0.7641
1725,9,Surquillo,22723.3,1884,0.2444,0.428,0.3276,0.8462,14.4,0.7358,7,3,0,0,460.1,76.8,1,0.859,0.2805,0.8223,0.2444,0,0,0.7396
1726,9,Surquillo,19797.7,2354,0.2115,0.2523,0.5361,0.752,6.6,0.757,8,3,1,1,164.3,193.7,0,0.597,0.294,0.8454,0.2115,0,0,0.6609
1727,9,Surquillo,18428.7,1476,0.3521,0.4589,0.1891,0.8152,25.5,0.6273,6,3,0,0,104.1,1198.1,0,0.378,0.8125,0.7423,0.3521,1,0,0.8385
1728,9,Surquillo,19688.4,1800,0.3247,0.3487,0.3266,0.8295,7.7,0.8183,5,3,1,2,133.2,1250.1,0,0.569,0.517,0.8807,0.3247,1,1,0.7766
1729,9,Surquillo,17030.1,1394,0.458,0.2481,0.2939,0.8594,58.1,0.7523,9,4,1,0,216.1,772.8,0,0.638,0.5636,0.7739,0.458,1,0,0.709
1730,9,Surquillo,23149.2,2355,0.2611,0.4157,0.3232,0.9183,16.5,0.8037,5,2,1,0,134.4,159.4,2,0.711,0.2882,0.8602,0.2611,0,1,0.6873
1731,9,Surquillo,21462.9,2204,0.32,0.3917,0.2883,0.8581,37.3,0.6937,2,4,1,2,191.3,275.3,0,0.346,0.0412,0.7665,0.32,0,1,0.702
1732,9,Surquillo,16936.7,1787,0.3741,0.1801,0.4458,0.8393,97.4,0.4696,6,5,0,0,323.3,549.0,1,0.634,0.7096,0.5519,0.3741,1,1,0.713
1733,9,Surquillo,19965.5,1709,0.4022,0.3449,0.2529,0.8095,24.8,0.7553,7,5,2,0,166.6,1062.0,1,0.494,0.8529,0.8201,0.4022,1,1,0.7172
1734,9,Surquillo,24152.0,1948,0.1765,0.3739,0.4496,0.9344,1.8,0.9162,6,1,1,0,123.0,650.7,1,0.867,0.8127,0.9472,0.1765,1,1,0.8131
1735,9,Surquillo,26267.0,2380,0.3405,0.3692,0.2903,0.939,17.2,0.9549,7,3,2,2,140.1,58.4,0,0.3,0.1958,0.95,0.3405,0,1,0.7945
1736,9,Surquillo,17763.2,1457,0.3147,0.3352,0.3501,0.8372,41.1,0.6812,6,4,0,0,745.2,278.6,0,0.802,0.0051,0.7539,0.3147,0,0,0.6329
1737,9,Surquillo,29132.6,2371,0.3303,0.4096,0.2601,0.8022,152.4,0.1673,8,4,2,1,1394.0,97.4,0,0.626,0.2203,0.2972,0.3303,0,1,0.7822
1738,9,Surquillo,18833.9,1705,0.306,0.3955,0.2985,0.8028,38.0,0.771,8,5,0,3,253.9,80.6,0,0.343,0.2238,0.8119,0.306,0,1,0.5857
1739,9,Surquillo,16374.3,1964,0.4713,0.3525,0.1762,0.9091,24.1,0.9655,7,3,0,1,437.0,1135.8,0,0.902,0.561,0.9472,0.4713,1,0,0.8023
1740,9,Surquillo,27799.6,3117,0.2109,0.3311,0.458,0.9354,120.7,0.6893,10,4,2,0,115.4,1040.3,0,0.853,0.8336,0.6527,0.2109,1,1,0.8458
1741,9,Surquillo,18565.2,1753,0.205,0.3618,0.4332,0.9384,11.6,0.7603,8,4,3,0,152.6,243.0,1,0.837,0.0002,0.8408,0.205,0,1,0.5715
1742,9,Surquillo,27028.6,2568,0.2179,0.3017,0.4804,0.959,10.1,0.5974,5,5,0,1,350.7,116.8,1,0.664,0.0499,0.7449,0.2179,0,1,0.7572
1743,9,Surquillo,19805.8,2321,0.271,0.2682,0.4608,0.9311,13.1,0.476,7,4,2,0,36.9,2081.8,0,0.549,0.8485,0.6682,0.271,1,1,0.7419
1744,9,Surquillo,21032.8,2239,0.3293,0.2601,0.4106,0.8666,10.7,0.2945,10,3,1,1,454.0,34.4,0,0.66,0.0939,0.5625,0.3293,0,1,0.5051
1745,9,Surquillo,17693.1,2007,0.2544,0.342,0.4036,0.8142,17.8,0.4275,5,0,0,1,155.8,140.5,1,0.732,0.0611,0.6328,0.2544,0,1,0.3144
1746,9,Surquillo,26215.5,3003,0.4006,0.2814,0.318,0.8397,22.7,0.8982,5,5,3,1,103.3,1533.5,0,0.569,0.7509,0.9086,0.4006,1,1,0.805
1747,9,Surquillo,25762.2,2235,0.2996,0.3373,0.3631,0.8181,4.6,0.9548,6,0,0,1,333.8,45.5,0,0.521,0.1259,0.9667,0.2996,0,1,0.7502
1748,9,Surquillo,19820.4,1598,0.2904,0.4564,0.2532,0.7739,52.9,0.7215,10,4,1,1,775.8,250.6,1,0.724,0.1871,0.7624,0.2904,0,1,0.6633
1749,9,Surquillo,21752.9,1973,0.167,0.3334,0.4996,0.7845,36.9,0.5453,3,3,1,0,190.5,491.0,0,0.679,0.163,0.678,0.167,0,1,0.706
1750,9,Surquillo,24184.9,2509,0.4821,0.3611,0.1568,0.753,38.4,0.8214,7,1,2,0,309.1,135.1,0,0.789,0.2511,0.8416,0.4821,0,1,0.7608
1751,9,Surquillo,20444.3,2378,0.2953,0.3317,0.373,0.7972,50.5,0.6127,6,2,2,2,351.8,221.0,0,0.878,0.1181,0.7003,0.2953,0,1,0.5612
1752,9,Surquillo,26501.9,2447,0.4637,0.4545,0.0818,0.9505,52.2,0.8753,9,4,0,2,296.5,1639.8,0,0.778,0.7554,0.8556,0.4637,1,1,0.8413
1753,9,Surquillo,21650.7,2468,0.2378,0.4826,0.2796,0.8789,21.3,0.8242,2,1,0,0,110.2,93.1,0,0.477,0.0032,0.8662,0.2378,0,0,0.6729
1754,9,Surquillo,20285.7,2160,0.3831,0.3124,0.3045,0.8435,53.6,0.283,4,2,3,0,292.6,711.0,0,0.648,0.9131,0.4983,0.3831,1,0,0.8401
1755,9,Surquillo,16776.6,1781,0.2437,0.4082,0.348,0.807,8.6,0.8352,5,0,2,1,283.5,139.7,0,0.708,0.1807,0.8897,0.2437,0,1,0.6963
1756,9,Surquillo,17730.7,1926,0.4819,0.5173,0.0008,0.8916,159.8,0.8189,3,1,2,0,27.6,73.8,0,0.771,0.0377,0.6782,0.4819,0,1,0.5041
1757,9,Surquillo,23942.2,2405,0.4121,0.2571,0.3308,0.9836,53.1,0.7392,3,2,2,0,485.9,402.7,0,0.779,0.0575,0.7727,0.4121,0,0,0.7041
1758,9,Surquillo,22777.0,2435,0.385,0.4284,0.1866,0.8335,4.3,0.639,6,2,0,0,73.5,243.6,1,0.641,0.0513,0.7777,0.385,0,1,0.7245
1759,9,Surquillo,24691.8,2758,0.2275,0.2107,0.5617,0.9534,6.4,0.5307,6,2,0,0,271.1,211.2,0,0.576,0.1223,0.7098,0.2275,0,1,0.7128
1760,9,Surquillo,20142.6,2086,0.4907,0.3524,0.157,0.9754,31.9,0.8397,10,2,1,0,824.0,42.1,0,0.801,0.0114,0.8612,0.4907,0,0,0.5835
1761,9,Surquillo,16583.7,1352,0.5038,0.3388,0.1574,0.9389,8.3,0.6413,4,2,2,0,201.3,396.2,1,0.707,0.2336,0.7737,0.5038,0,1,0.697
1762,9,Surquillo,20362.2,2044,0.262,0.2134,0.5245,0.8919,27.9,0.9483,1,0,1,0,106.0,73.7,1,0.692,0.0954,0.9317,0.262,0,1,0.7005
1763,9,Surquillo,28725.2,2983,0.3162,0.4371,0.2467,0.8225,25.7,0.8027,10,6,2,2,382.7,561.1,0,0.544,0.7863,0.8474,0.3162,1,1,0.8595
1764,9,Surquillo,18816.1,2164,0.3927,0.3618,0.2455,0.758,11.1,0.4408,7,4,0,2,751.1,456.2,0,0.965,0.0815,0.6497,0.3927,0,1,0.574
1765,9,Surquillo,21879.8,1754,0.1028,0.2758,0.6214,0.9268,1.0,0.8934,6,4,3,0,100.8,1258.5,0,0.687,0.5301,0.9347,0.1028,1,1,0.8216
1766,9,Surquillo,14035.2,1150,0.4146,0.3763,0.2091,0.9794,2.3,0.9006,7,6,3,0,37.1,927.2,0,0.637,0.9527,0.9372,0.4146,1,1,0.6692
1767,9,Surquillo,20284.4,1921,0.4024,0.4223,0.1753,0.9154,12.9,0.7125,4,9,0,0,630.3,10.0,0,0.687,0.0505,0.8103,0.4024,0,0,0.5751
1768,9,Surquillo,20634.0,2313,0.2437,0.2085,0.5478,0.7587,5.9,0.775,10,4,1,3,484.6,42.1,2,0.63,0.2537,0.8572,0.2437,0,1,0.6129
1769,9,Surquillo,23095.1,2295,0.0808,0.0981,0.8,0.7835,22.1,0.7221,6,5,1,0,332.9,830.2,1,0.457,0.6997,0.8038,0.0808,1,1,0.7791
1770,9,Surquillo,20950.8,1931,0.3333,0.3466,0.32,0.8443,49.4,0.5999,3,1,1,3,58.0,210.4,1,0.695,0.1486,0.694,0.3333,0,1,0.5517
1771,9,Surquillo,16988.7,1830,0.1866,0.2885,0.5248,0.9874,5.9,0.7537,4,3,0,1,394.7,315.1,0,0.432,0.2622,0.8443,0.1866,0,1,0.6232
1772,9,Surquillo,19809.1,1984,0.1412,0.4571,0.4017,0.7704,26.2,0.5934,3,2,2,2,559.4,42.4,1,0.665,0.0479,0.7211,0.1412,0,1,0.5735
1773,9,Surquillo,21326.9,2195,0.3371,0.3204,0.3426,0.8263,10.1,0.8246,4,2,2,0,1373.5,198.2,0,0.411,0.0112,0.8814,0.3371,0,0,0.7194
1774,9,Surquillo,18712.6,1817,0.4318,0.3748,0.1934,0.8825,15.9,0.8225,7,1,1,1,195.4,135.3,0,0.327,0.0718,0.8724,0.4318,0,1,0.665
1775,9,Surquillo,19192.2,2091,0.2781,0.335,0.3869,0.7769,11.8,0.6385,7,4,0,0,277.9,98.2,1,0.742,0.0786,0.7674,0.2781,0,0,0.6032
1776,9,Surquillo,25317.1,2041,0.4185,0.2263,0.3552,0.7782,61.2,0.698,6,4,2,1,43.7,242.2,0,0.484,0.1221,0.7371,0.4185,0,0,0.7009
1777,9,Surquillo,19937.9,1596,0.3664,0.3524,0.2811,0.7665,18.8,0.838,7,4,1,1,531.0,25.1,0,0.715,0.2231,0.8778,0.3664,0,1,0.7795
1778,9,Surquillo,23451.9,2516,0.1627,0.2439,0.5934,0.8707,7.0,0.8682,7,4,0,2,520.8,170.7,0,0.675,0.0144,0.9116,0.1627,0,1,0.752
1779,9,Surquillo,21416.0,1736,0.2446,0.24,0.5154,0.8188,88.9,0.719,4,2,0,1,338.0,497.3,0,0.672,0.1716,0.7129,0.2446,0,1,0.72
1780,9,Surquillo,17941.1,1677,0.4079,0.2622,0.3299,0.7595,1.0,0.6664,5,3,1,3,632.8,563.4,1,0.556,0.7519,0.7985,0.4079,1,0,0.6957
1781,9,Surquillo,20901.2,1978,0.2438,0.2552,0.5011,0.8704,10.8,0.9298,5,6,0,0,130.9,27.9,1,0.63,0.2422,0.9435,0.2438,0,0,0.6769
1782,9,Surquillo,22960.3,2400,0.3819,0.3332,0.2849,0.9253,53.6,0.8627,5,4,0,1,205.5,320.8,0,0.552,0.29,0.8462,0.3819,0,1,0.7841
1783,9,Surquillo,27731.4,3075,0.259,0.3186,0.4224,0.9105,38.8,0.6976,9,2,1,0,212.0,1139.8,0,0.792,0.8931,0.7668,0.259,1,0,0.8318
1784,9,Surquillo,19451.6,2195,0.3721,0.3727,0.2551,0.9142,61.3,0.6638,3,0,1,0,589.6,297.8,0,0.578,0.031,0.7165,0.3721,0,0,0.5785
1785,9,Surquillo,21718.7,1980,0.3429,0.2241,0.433,0.8822,39.7,0.8449,4,4,1,0,600.2,193.1,0,0.613,0.0527,0.854,0.3429,0,1,0.7226
1786,9,Surquillo,25000.0,2162,0.2752,0.3299,0.395,0.9375,17.3,0.8771,4,3,1,0,315.5,1301.7,1,0.762,0.6173,0.9032,0.2752,1,0,0.7354
1787,9,Surquillo,26159.7,3119,0.3693,0.3115,0.3192,0.765,80.6,0.8662,3,3,0,0,302.5,886.9,1,0.557,0.9739,0.8122,0.3693,1,1,0.8406
1788,9,Surquillo,19858.6,1623,0.084,0.3661,0.5499,0.7958,9.9,0.8256,4,4,1,0,380.2,1124.1,0,0.381,0.9336,0.8821,0.084,1,1,0.8362
1789,9,Surquillo,21485.9,2418,0.1914,0.3699,0.4386,0.9188,33.6,0.9408,7,2,3,0,186.9,166.0,2,0.491,0.2548,0.9197,0.1914,0,0,0.6925
1790,9,Surquillo,25671.9,2074,0.2536,0.3625,0.3839,0.8306,62.0,0.7229,1,6,2,1,727.3,129.7,0,0.808,0.1385,0.7511,0.2536,0,0,0.6715
1791,9,Surquillo,23687.8,2354,0.4173,0.2708,0.312,0.8073,8.6,0.562,6,5,0,0,170.5,219.7,0,0.662,0.1191,0.7257,0.4173,0,1,0.7489
1792,9,Surquillo,25410.4,2684,0.1554,0.352,0.4926,0.7565,11.7,0.5263,6,2,1,3,345.0,1160.2,1,0.694,0.571,0.7001,0.1554,1,1,0.7229
1793,9,Surquillo,25865.7,2563,0.2965,0.3089,0.3945,0.9584,33.8,0.5791,3,5,0,0,151.9,143.9,0,0.694,0.077,0.7023,0.2965,0,1,0.7717
1794,9,Surquillo,23827.3,2444,0.3317,0.4551,0.2131,0.9511,5.6,0.8798,7,2,0,0,521.9,122.0,0,0.918,0.0263,0.9203,0.3317,0,1,0.7667
1795,9,Surquillo,22473.7,1820,0.3248,0.3588,0.3164,0.7645,19.1,0.7949,8,4,2,2,226.0,20.8,1,0.339,0.2932,0.8515,0.3248,0,1,0.7053
1796,9,Surquillo,19785.8,1704,0.2901,0.3564,0.3535,0.8231,1.0,0.9509,6,3,1,2,1278.3,88.1,0,0.631,0.0876,0.9692,0.2901,0,1,0.6562
1797,9,Surquillo,21194.1,2164,0.2379,0.2475,0.5145,0.8015,36.7,0.8674,8,4,0,0,221.1,15.8,1,0.655,0.1536,0.8716,0.2379,0,1,0.6249
1798,9,Surquillo,21413.1,2421,0.2753,0.3028,0.4219,0.7996,38.6,0.8343,3,1,2,0,518.0,293.4,0,0.647,0.0176,0.8492,0.2753,0,1,0.8267
1799,9,Surquillo,25956.7,2645,0.3975,0.3707,0.2318,0.8119,84.4,0.8205,9,3,1,2,147.8,54.9,0,0.77,0.0448,0.7798,0.3975,0,1,0.5949
1800,10,La Molina,4995.1,483,0.648,0.4536,0.0,0.923,30.4,0.8018,10,3,1,1,346.1,421.4,0,0.697,0.0362,0.8406,0.648,0,1,0.4018
1801,10,La Molina,5415.9,454,0.6221,0.1742,0.2037,0.8452,12.3,0.7837,7,3,1,0,378.9,59.0,1,0.613,0.1339,0.8538,0.6221,0,1,0.4615
1802,10,La Molina,4750.5,391,0.8517,0.328,0.0,0.9767,6.4,0.7868,4,4,0,0,223.6,141.7,0,1.005,0.1106,0.8635,0.8517,0,0,0.5871
1803,10,La Molina,4690.7,560,0.5868,0.3229,0.0903,0.944,5.5,0.3849,7,7,1,1,126.8,1157.6,1,0.383,0.837,0.6236,0.5868,1,1,0.507
1804,10,La Molina,3896.3,400,0.7788,0.3683,0.0,0.8899,54.9,0.654,13,4,0,0,878.4,347.9,1,0.624,0.0023,0.7192,0.7788,0,0,0.4026
1805,10,La Molina,5332.0,521,0.5137,0.3209,0.1655,0.8576,54.1,0.2713,6,4,0,2,357.8,1047.5,2,0.439,0.5665,0.4906,0.5137,1,0,0.3796
1806,10,La Molina,4630.9,541,0.66,0.4609,0.0,0.7545,50.0,0.8008,3,7,0,1,192.2,2563.3,1,0.668,0.9431,0.8139,0.66,1,1,0.6532
1807,10,La Molina,4036.3,397,0.6318,0.3306,0.0375,0.9868,88.1,0.8484,8,2,3,2,130.0,10.0,0,0.704,0.2112,0.7916,0.6318,0,1,0.4943
1808,10,La Molina,4555.3,518,0.5479,0.2677,0.1844,0.784,68.5,0.5485,6,2,1,3,502.1,1021.1,1,0.554,0.8334,0.6377,0.5479,1,1,0.503
1809,10,La Molina,5214.0,595,0.5836,0.2727,0.1437,0.8722,4.7,0.8847,8,4,0,0,231.5,54.9,1,0.565,0.1487,0.9246,0.5836,0,0,0.4598
1810,10,La Molina,5501.1,605,0.7003,0.3122,0.0,0.832,94.0,0.8084,2,3,1,1,534.8,934.7,0,0.452,0.6122,0.7597,0.7003,1,1,0.6171
1811,10,La Molina,4861.7,407,0.6164,0.4079,0.0,0.8283,2.3,0.8937,13,3,2,1,117.0,212.4,0,0.718,0.2866,0.9332,0.6164,0,0,0.4862
1812,10,La Molina,5801.1,685,0.5535,0.4224,0.0241,0.8507,6.2,0.7073,11,3,0,1,311.7,1290.8,0,0.58,0.5688,0.8161,0.5535,1,0,0.5945
1813,10,La Molina,6117.7,642,0.7398,0.2538,0.0064,0.8874,43.1,0.9636,9,1,1,1,166.7,44.4,2,0.713,0.2243,0.9208,0.7398,0,0,0.5267
1814,10,La Molina,4784.9,460,0.6479,0.286,0.0661,0.7524,15.4,0.5694,10,5,1,3,985.5,1443.7,0,0.571,0.5473,0.7211,0.6479,1,1,0.5786
1815,10,La Molina,5730.3,634,0.6831,0.2648,0.0521,0.787,49.6,0.8207,12,6,0,0,328.5,550.6,1,0.687,0.5467,0.8263,0.6831,1,0,0.5424
1816,10,La Molina,4499.5,373,0.7593,0.3272,0.0,0.8972,17.5,0.6203,6,2,1,2,110.3,15.1,0,0.761,0.0281,0.7488,0.7593,0,0,0.5256
1817,10,La Molina,4024.7,350,0.8046,0.427,0.0,0.9274,9.2,0.7721,12,4,2,1,517.0,690.0,0,0.722,0.8193,0.8511,0.8046,1,0,0.7188
1818,10,La Molina,4291.4,459,0.4214,0.3637,0.2149,0.912,19.0,0.1483,6,1,1,2,657.1,144.8,0,0.682,0.1232,0.4636,0.4214,0,0,0.4316
1819,10,La Molina,4351.6,457,0.6393,0.394,0.0,0.9878,26.0,0.9222,2,2,1,0,186.9,796.6,0,0.634,0.6354,0.9187,0.6393,1,1,0.6389
1820,10,La Molina,4671.7,471,0.4823,0.4098,0.1079,0.7615,60.4,0.5985,7,2,1,0,128.0,93.7,0,0.722,0.1297,0.6786,0.4823,0,1,0.3489
1821,10,La Molina,6486.7,693,0.9226,0.3031,0.0,0.8736,19.2,0.5825,11,2,3,3,42.0,1052.1,1,0.56,0.8069,0.7238,0.9226,1,1,0.7507
1822,10,La Molina,4607.3,543,0.6651,0.2475,0.0874,0.8504,3.1,0.9297,6,2,2,2,590.3,162.5,0,0.621,0.1959,0.9537,0.6651,0,0,0.559
1823,10,La Molina,4717.7,402,0.7473,0.303,0.0,0.7977,2.2,0.6412,10,5,0,1,60.2,197.5,1,0.702,0.0028,0.7818,0.7473,0,0,0.4786
1824,10,La Molina,5115.2,479,0.5873,0.4157,0.0,0.9637,20.6,0.5602,6,3,1,0,235.4,260.1,0,0.881,0.0704,0.7086,0.5873,0,1,0.4143
1825,10,La Molina,4009.5,367,0.6145,0.3982,0.0,0.7844,1.0,0.9397,12,2,0,0,61.5,110.4,0,0.558,0.2084,0.9625,0.6145,0,1,0.5281
1826,10,La Molina,5109.4,599,0.7599,0.3563,0.0,0.8711,14.6,0.4996,6,5,1,0,1033.6,1219.3,0,0.517,0.9697,0.6803,0.7599,1,1,0.7304
1827,10,La Molina,5492.5,480,0.7015,0.4259,0.0,0.7961,54.1,0.5272,6,5,0,0,711.7,173.7,1,0.693,0.1614,0.6442,0.7015,0,0,0.5171
1828,10,La Molina,6111.9,578,0.8178,0.3617,0.0,0.8548,1.1,0.6014,10,0,0,3,311.1,545.8,0,0.831,0.5343,0.7594,0.8178,1,1,0.5912
1829,10,La Molina,5985.4,695,0.5666,0.3235,0.11,0.9397,46.7,0.8649,11,3,2,0,565.8,10.0,0,0.772,0.0843,0.8567,0.5666,0,0,0.6283
1830,10,La Molina,5272.3,563,0.6282,0.2245,0.1473,0.9181,89.8,0.8161,7,3,0,0,220.1,176.2,0,0.653,0.042,0.7699,0.6282,0,0,0.4088
1831,10,La Molina,4832.5,392,0.7013,0.4517,0.0,0.9181,5.7,0.8965,7,3,0,1,126.5,705.9,1,0.834,0.6793,0.9303,0.7013,1,0,0.4975
1832,10,La Molina,4875.8,577,0.7166,0.3423,0.0,0.8016,18.0,0.9824,8,1,2,1,64.0,253.8,0,0.378,0.1615,0.9654,0.7166,0,0,0.4174
1833,10,La Molina,5305.6,437,0.6919,0.3139,0.0,0.7555,33.6,0.7973,4,2,2,2,461.1,827.4,1,0.802,0.7604,0.8336,0.6919,1,1,0.6736
1834,10,La Molina,4965.0,500,0.5177,0.3418,0.1405,0.9228,1.1,0.722,5,4,3,0,109.1,1001.1,1,0.603,0.6194,0.8317,0.5177,1,0,0.5138
1835,10,La Molina,4931.9,442,0.5557,0.4699,0.0,0.7755,59.1,0.5879,6,3,1,0,1846.8,931.8,0,0.744,0.7706,0.674,0.5557,1,0,0.5798
1836,10,La Molina,4299.1,452,0.6842,0.4294,0.0,0.8436,86.6,0.8782,11,3,0,1,100.5,651.8,2,0.801,0.8615,0.8114,0.6842,1,0,0.6657
1837,10,La Molina,5503.0,502,0.4957,0.3212,0.1831,0.9525,42.2,0.9411,7,4,1,1,549.9,369.3,0,0.679,0.2409,0.9084,0.4957,0,0,0.569
1838,10,La Molina,5223.3,588,0.5614,0.3876,0.051,0.8483,10.4,0.9738,10,3,0,3,679.1,151.5,0,0.661,0.0818,0.9704,0.5614,0,0,0.4438
1839,10,La Molina,4432.8,454,0.6537,0.4482,0.0,0.8617,22.7,0.8364,10,6,1,1,83.8,574.0,0,0.591,0.5285,0.8716,0.6537,1,1,0.7057
1840,10,La Molina,6116.8,565,0.5724,0.3778,0.0498,0.9799,38.4,0.7676,7,1,2,2,170.8,69.4,1,0.904,0.0779,0.8093,0.5724,0,0,0.4545
1841,10,La Molina,5156.4,591,0.6729,0.3597,0.0,0.9682,1.4,0.802,11,3,2,3,203.6,25.0,0,0.702,0.0705,0.8793,0.6729,0,0,0.5157
1842,10,La Molina,3931.9,436,0.641,0.1828,0.1762,0.7718,50.9,0.6335,11,1,0,0,3968.3,580.5,1,0.683,0.6337,0.7122,0.641,1,1,0.4855
1843,10,La Molina,5708.7,569,0.5712,0.4497,0.0,0.958,37.8,0.6885,7,1,2,0,201.1,436.6,0,0.876,0.1286,0.7627,0.5712,0,0,0.4156
1844,10,La Molina,4495.5,447,0.5736,0.2677,0.1587,0.8687,57.6,0.9124,6,2,0,0,98.4,200.2,0,0.575,0.0806,0.8707,0.5736,0,1,0.5152
1845,10,La Molina,4692.7,463,0.7778,0.2003,0.0219,0.9415,5.8,0.3612,6,4,2,3,362.6,914.0,1,0.613,0.8768,0.6089,0.7778,1,0,0.4821
1846,10,La Molina,4859.8,493,0.6884,0.2057,0.1059,0.8345,53.7,0.5706,7,6,1,0,105.8,51.6,0,0.791,0.173,0.6707,0.6884,0,1,0.48
1847,10,La Molina,5647.4,645,0.6747,0.2816,0.0437,0.9797,44.8,0.8311,5,3,1,1,232.9,207.0,0,0.916,0.2495,0.8389,0.6747,0,1,0.666
1848,10,La Molina,4956.7,411,0.6555,0.3889,0.0,0.9412,12.9,0.5841,3,3,0,0,170.0,787.0,0,0.657,0.8257,0.7333,0.6555,1,0,0.678
1849,10,La Molina,5463.8,521,0.5593,0.4429,0.0,0.8579,61.6,0.6295,6,3,0,2,370.3,10.0,0,0.708,0.1312,0.6956,0.5593,0,1,0.4922
1850,10,La Molina,3819.8,420,0.5936,0.3773,0.0291,0.8366,4.3,0.7801,9,2,2,0,156.2,172.9,1,0.412,0.0907,0.8624,0.5936,0,0,0.3802
1851,10,La Molina,4172.5,494,0.4099,0.4888,0.1012,0.8007,5.0,0.7261,10,3,0,0,140.2,239.2,0,0.842,0.197,0.829,0.4099,0,1,0.4809
1852,10,La Molina,5024.0,432,0.5863,0.3177,0.0959,0.8161,20.3,0.7085,8,3,0,0,580.1,10.0,1,0.488,0.13,0.798,0.5863,0,1,0.4104
1853,10,La Molina,4456.1,364,0.588,0.3314,0.0805,0.8561,127.4,0.7107,6,5,0,0,308.4,476.7,3,0.569,0.2272,0.6566,0.588,0,1,0.4931
1854,10,La Molina,4846.7,543,0.7049,0.2007,0.0945,0.835,32.2,0.6986,10,4,2,0,250.3,897.5,0,0.678,0.6678,0.7763,0.7049,1,1,0.5773
1855,10,La Molina,5559.4,660,0.5897,0.3039,0.1064,0.9046,52.1,0.7617,7,3,1,0,52.5,88.5,0,0.553,0.086,0.7876,0.5897,0,0,0.4376
1856,10,La Molina,4397.6,477,0.7286,0.1866,0.0848,0.9025,12.7,0.7543,9,3,0,0,402.4,103.8,0,0.359,0.1155,0.8356,0.7286,0,0,0.4977
1857,10,La Molina,4448.5,454,0.624,0.2427,0.1333,0.7964,52.2,0.7201,4,2,2,0,167.9,148.6,1,0.465,0.0087,0.7625,0.624,0,0,0.3761
1858,10,La Molina,5082.3,454,0.6649,0.4004,0.0,0.8126,20.4,0.831,12,3,3,3,305.7,184.4,0,0.665,0.1288,0.8714,0.6649,0,1,0.5455
1859,10,La Molina,3405.3,402,0.6469,0.215,0.1381,0.7608,71.8,0.7545,4,5,1,0,56.0,750.2,0,0.874,0.8345,0.757,0.6469,1,1,0.7308
1860,10,La Molina,5755.7,626,0.72,0.2229,0.0571,0.8418,48.4,0.6993,9,1,0,0,305.4,627.7,0,0.862,0.9539,0.7551,0.72,1,1,0.6739
1861,10,La Molina,5097.6,549,0.7706,0.2094,0.02,0.8636,13.6,0.7168,3,2,2,0,285.6,821.8,0,0.707,0.7052,0.8119,0.7706,1,1,0.5721
1862,10,La Molina,5069.8,584,0.5513,0.4121,0.0366,0.7752,1.0,0.9835,12,3,0,0,203.6,430.1,1,0.674,0.1277,0.9888,0.5513,0,1,0.5008
